tweetid,userid,user_display_name,tweet_time,Traffic,Traffic_keywords,Travel,Travel_keywords,Terrorism,Terrorism_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Crime,Crime_keywords,Events,Events_keywords,Education,Education_keywords,Health,Health_keywords,Sports,Sports_keywords,Lifestyle,Lifestyle_keywords,Politics,Politics_keywords,Economy,Economy_keywords,Entertainment,Entertainment_keywords,Religion,Religion_keywords,Stock Exchange,Stock Exchange_keywords,Courthouse types stories,Courthouse types stories_keywords,City Hall types stories,City Hall types stories_keywords,Business,Business_keywords,Leisure,Leisure_keywords,Obituaries,Obituaries_keywords,2nd Amendment,2nd Amendment_keywords,Russian Sphere,Russian Sphere_keywords,Immigration,Immigration_keywords,Race,Race_keywords,State House types stories,State House types stories_keywords,Abortion,Abortion_keywords,Science,Science_keywords,Technology,Technology_keywords
812452605855236096,2495567768,San Francisco Daily,2016-12-24 00:19:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811768059258163200,2620614029,Philadelphia Online,2016-12-22 02:59:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('prison',)",,,,,2.0,"('death', 'doctor')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812669251857346560,2587843805,KansasCityDailyNews,2016-12-24 14:40:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('syria',)",,,,,,,,,,,,
812037823784173568,2624554209,Los Angeles Daily,2016-12-22 20:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811649011241390080,2587843805,KansasCityDailyNews,2016-12-21 19:06:00,0.0,(),,,,,0.0,(),0.0,(),,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,1.0,"('judge',)",,,,,,,,,,,,,,,,,,,,,,,,
812663957169328128,2547141851,Chicago Daily News,2016-12-24 14:19:00,0.0,(),,,,,0.0,(),,,,,1.0,"('christmas',)",,,,,,,,,1.0,"('obama',)",,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811078051949842432,2601235821,Pittsburgh Today,2016-12-20 05:17:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811320129262850048,2753146444,Cleveland Online,2016-12-20 21:19:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811152000000000000,3899481526,Syria Today,2016-12-20 10:12:00,1.0,"('truck',)",,,2.0,"('hijack', 'terrorist')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813164523288985600,2753211010,Phoenix Daily News,2016-12-25 23:28:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,2.0,"('christmas', 'salvation')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
813141000000000000,2587843805,KansasCityDailyNews,2016-12-25 21:54:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811847358141108224,2495567768,San Francisco Daily,2016-12-22 08:14:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('arrest',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812450338515128320,2587843805,KansasCityDailyNews,2016-12-24 00:10:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810665298705653760,2495567768,San Francisco Daily,2016-12-19 01:57:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('playoff',)",,,,,1.0,"('playoff',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811920765348147200,2752677905,New York City Today,2016-12-22 13:06:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811977159791312896,2753146444,Cleveland Online,2016-12-22 16:50:00,0.0,(),,,,,0.0,(),,,,,1.0,"('fundraise',)",,,,,,,,,1.0,"('trump',)",1.0,"('charity',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811350752488812544,2944766250,Atlanta Online,2016-12-20 23:21:00,0.0,(),1.0,"('airport',)",,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811506532978454528,2944766250,Atlanta Online,2016-12-21 09:40:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('bar',)",,,,,,,,,,,,,,,,,,,,
811310316298665984,2495567768,San Francisco Daily,2016-12-20 20:40:00,1.0,"('pedestrian',)",,,,,0.0,(),0.0,(),1.0,"('want',)",,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811619303929905152,2675966513,Dallas Top News,2016-12-21 17:08:00,0.0,(),1.0,"('star',)",,,0.0,(),,,,,,,,,,,1.0,"('star',)",,,,,,,1.0,"('youtube',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812184000000000000,2675966513,Dallas Top News,2016-12-23 06:31:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812354440707633152,2547141851,Chicago Daily News,2016-12-23 17:49:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811326584103796736,2620614029,Philadelphia Online,2016-12-20 21:45:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812353933897244672,2628066159,Houston Top News,2016-12-23 17:47:00,0.0,(),,,,,0.0,(),,,1.0,"('police',)",,,,,,,,,1.0,"('hunt',)",,,,,,,,,,,,,,,,,1.0,"('hunt',)",,,,,,,,,,,,,,,,,,
811733000000000000,2611151319,Seattle Post,2016-12-22 00:40:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('sex',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811573493561233408,2752677905,New York City Today,2016-12-21 14:06:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('arrest',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811665374320148480,2752677905,New York City Today,2016-12-21 20:11:00,1.0,"('car',)",,,,,0.0,(),0.0,(),1.0,"('cop',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811565181750968320,2547141851,Chicago Daily News,2016-12-21 13:33:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812470646571732992,2675966513,Dallas Top News,2016-12-24 01:31:00,0.0,(),,,,,1.0,"('tornado',)",1.0,"('tornado',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('mayor',)",,,,,,,,,,,,,,,,,,,,,,
811962810909474816,3071479646,Baltimore Online,2016-12-22 15:53:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812007623205785600,2587843805,KansasCityDailyNews,2016-12-22 18:51:00,2.0,"('transport', 'vehicle')",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812460074421682176,2547141851,Chicago Daily News,2016-12-24 00:49:00,0.0,(),,,,,0.0,(),1.0,"('shelter',)",0.0,(),1.0,"('open',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810894551443525632,3074563039,St. Louis Online,2016-12-19 17:08:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811630131102019584,2577082467,Cincinnati Today,2016-12-21 17:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813143800285634560,2620614029,Philadelphia Online,2016-12-25 22:06:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812051918570786816,2753146444,Cleveland Online,2016-12-22 21:47:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('surgery',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810968808022228992,2537507303,El Paso Top News,2016-12-19 22:03:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811214396907286528,2753146444,Cleveland Online,2016-12-20 14:19:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('wage',)",1.0,"('movement',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810749873326878720,2753146444,Cleveland Online,2016-12-19 07:33:00,0.0,(),,,1.0,"('shoot',)",0.0,(),,,1.0,"('robbery',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('uber',)",,,,,,,,,,,,,,,,,,,,
811115221574160384,2944766250,Atlanta Online,2016-12-20 07:45:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811747000000000000,2753211010,Phoenix Daily News,2016-12-22 01:37:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811095840139935744,2753146444,Cleveland Online,2016-12-20 06:28:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810659258824093696,2537507303,El Paso Top News,2016-12-19 01:33:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811632899732672512,2753338899,San Antonio Top News,2016-12-21 18:02:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812731163672514560,2620614029,Philadelphia Online,2016-12-24 18:46:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811607976884703232,3071479646,Baltimore Online,2016-12-21 16:23:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('data',)",,
811388596682981376,2587843805,KansasCityDailyNews,2016-12-21 01:51:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('prosecutor',)",,,,,1.0,"('death',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812410000000000000,2675966513,Dallas Top News,2016-12-23 21:31:00,0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('dance',)",1.0,"('trump',)",,,,,,,,,,,1.0,"('report',)",,,1.0,"('dance',)",,,,,,,,,,,,,,,,,,
810839650252230656,2753146444,Cleveland Online,2016-12-19 13:30:00,0.0,(),,,,,0.0,(),,,,,,,,,1.0,"('abortion',)",,,,,,,1.0,"('income',)",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('abortion',)",,,,
811586329205149696,2624554209,Los Angeles Daily,2016-12-21 14:57:00,0.0,(),,,,,1.0,"('spring',)",0.0,(),1.0,"('arrest',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812026501126295552,2752677905,New York City Today,2016-12-22 20:06:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810828910611075072,2495567768,San Francisco Daily,2016-12-19 12:47:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810673102728400896,2624554209,Los Angeles Daily,2016-12-19 02:28:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812766404013330432,2752677905,New York City Today,2016-12-24 21:06:00,0.0,(),,,,,0.0,(),0.0,(),2.0,"('arrest', 'police')",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811058420128317440,2620614029,Philadelphia Online,2016-12-20 03:59:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810989451837112320,3071479646,Baltimore Online,2016-12-19 23:25:00,0.0,(),2.0,"('amtrak', 'travel')",,,0.0,(),0.0,(),,,,,,,,,,,1.0,"('travel',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810828575666569216,3071479646,Baltimore Online,2016-12-19 12:46:00,0.0,(),,,,,1.0,"('winter',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('short',)",,,,,,,,,,,,,,,,,,,,,,,,,,
811259713115582464,2753146444,Cleveland Online,2016-12-20 17:19:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
813113678677610496,2624554209,Los Angeles Daily,2016-12-25 20:06:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,2.0,"('christmas', 'holiday')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812695332408721408,2587843805,KansasCityDailyNews,2016-12-24 16:24:00,2.0,"('car', 'parking')",,,1.0,"('shoot',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('walmart',)",,,,,,,,,,,,,,,,,,,,
812170696428322816,2495567768,San Francisco Daily,2016-12-23 05:39:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811734075975368704,2570017414,Memphis Online,2016-12-22 00:44:00,1.0,"('car',)",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811024000000000000,2570017414,Memphis Online,2016-12-20 01:43:00,2.0,"('train', 'truck')",1.0,"('train',)",,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812423902974660608,2547141851,Chicago Daily News,2016-12-23 22:25:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811069668081418240,2628066159,Houston Top News,2016-12-20 04:44:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,1.0,"('death',)",,,,,,,1.0,"('pay',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810939354977828864,2547141851,Chicago Daily News,2016-12-19 20:06:00,0.0,(),,,,,2.0,"('cold', 'temperature')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811925046012899328,3071479646,Baltimore Online,2016-12-22 13:23:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('white',)",,,,,,,,
811234283440504832,2591847731,Boston Today,2016-12-20 15:38:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('restaurant',)",,,,,,,,,,,,,,,,,,,,
810978000000000000,2753338899,San Antonio Top News,2016-12-19 22:39:00,1.0,"('traffic',)",,,,,0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811859906366214144,3899481526,Syria Today,2016-12-22 09:04:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810708342897307648,3071479646,Baltimore Online,2016-12-19 04:48:00,0.0,(),,,,,0.0,(),,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('research',)",,
811369378801471488,2752677905,New York City Today,2016-12-21 00:35:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812414841637969920,2753146444,Cleveland Online,2016-12-23 21:49:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('ticket',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('indian',)",,,,,,,,
812060000000000000,3074563039,St. Louis Online,2016-12-22 22:21:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811962330028380160,2624554209,Los Angeles Daily,2016-12-22 15:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811258452265893888,3071479646,Baltimore Online,2016-12-20 17:14:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812734183592357888,2620614029,Philadelphia Online,2016-12-24 18:58:00,0.0,(),,,1.0,"('shoot',)",0.0,(),0.0,(),,,,,,,1.0,"('death',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811339010027175936,3071479646,Baltimore Online,2016-12-20 22:34:00,0.0,(),,,,,0.0,(),0.0,(),2.0,"('murder', 'police')",,,,,1.0,"('drug',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811643467919192064,2620614029,Philadelphia Online,2016-12-21 18:44:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('murder',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812424910870052864,2577082467,Cincinnati Today,2016-12-23 22:29:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('pay',)",,,,,,,,,,,1.0,"('penny',)",,,,,,,,,,,,,,,,,,,,
813063587111571456,2628066159,Houston Top News,2016-12-25 16:47:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811676201861386240,2628066159,Houston Top News,2016-12-21 20:54:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('arrest',)",,,,,1.0,"('drug',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812136000000000000,2944944427,Miami Today,2016-12-23 03:20:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811314586192408576,2628066159,Houston Top News,2016-12-20 20:57:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,1.0,"('death',)",,,,,,,,,,,,,,,,,,,1.0,"('bar',)",,,,,,,,,,,,,,,,,,,,
812101972165853184,2752677905,New York City Today,2016-12-23 01:06:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812562521693556736,2591847731,Boston Today,2016-12-24 07:36:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811546135424811008,2753146444,Cleveland Online,2016-12-21 12:17:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812355950116012032,2547141851,Chicago Daily News,2016-12-23 17:55:00,0.0,(),1.0,"('travel',)",,,,,,,,,1.0,"('open',)",,,,,,,1.0,"('travel',)",,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811661087166840832,2591847731,Boston Today,2016-12-21 19:54:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('judge',)",,,,,,,,,,,,,,,,,,,,,,,,
811696331785904128,2530830345,New Orleans Online,2016-12-21 22:14:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),1.0,"('jazz',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811933607623266304,2624554209,Los Angeles Daily,2016-12-22 13:57:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('want',)",,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811674683523350528,2495567768,San Francisco Daily,2016-12-21 20:48:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811028887706759168,2587843805,KansasCityDailyNews,2016-12-20 02:02:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811291427758047232,2591847731,Boston Today,2016-12-20 19:25:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812404688222126080,2944944427,Miami Today,2016-12-23 21:09:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,2.0,"('cancer', 'patient')",,,,,,,,,,,,,,,,,,,1.0,"('food',)",,,,,,,,,,,,,,,,,,,,
811039289723195392,2570017414,Memphis Online,2016-12-20 02:43:00,0.0,(),,,,,0.0,(),,,1.0,"('probation',)",,,,,,,1.0,"('court',)",,,,,,,,,,,,,1.0,"('probation',)",,,,,,,,,,,,,,,,,,,,,,,,
812084180758761472,2547141851,Chicago Daily News,2016-12-22 23:55:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('refugee',)",,,,,,,,,,
811935623862947840,3071479646,Baltimore Online,2016-12-22 14:05:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811861445508009984,2630842499,San Diego Daily,2016-12-22 09:10:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811952486542098432,2620614029,Philadelphia Online,2016-12-22 15:12:00,0.0,(),,,1.0,"('shoot',)",0.0,(),,,1.0,"('police',)",,,,,1.0,"('death',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811436895884496896,2537507303,El Paso Top News,2016-12-21 05:03:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('arrest',)",,,,,1.0,"('sexual',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811429764699394048,2944944427,Miami Today,2016-12-21 04:35:00,0.0,(),,,,,,,,,1.0,"('party',)",1.0,"('party',)",,,,,,,1.0,"('party',)",1.0,"('election',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811246000000000000,2944944427,Miami Today,2016-12-20 16:24:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812439006143217664,2547141851,Chicago Daily News,2016-12-23 23:25:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813143884893224960,2624554209,Los Angeles Daily,2016-12-25 22:06:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('hanukkah', 'synagogue')",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('window',)"
811205335302148096,2570017414,Memphis Online,2016-12-20 13:43:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('uber',)",,,,,,,,,,,,,,,,,,,,
811349075530514432,3071479646,Baltimore Online,2016-12-20 23:14:00,0.0,(),,,,,0.0,(),,,,,1.0,"('final',)",,,,,1.0,"('final',)",,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812424000000000000,2587843805,KansasCityDailyNews,2016-12-23 22:24:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('rape',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811917508760469504,3071479646,Baltimore Online,2016-12-22 12:53:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811065635555971072,2753146444,Cleveland Online,2016-12-20 04:28:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812573343585095680,2495567768,San Francisco Daily,2016-12-24 08:19:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,1.0,"('transplant',)",,,,,,,,,1.0,"('singer',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811315591856300032,2743327187,Washington Online,2016-12-20 21:01:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810919471447736320,2571870453,Detroit Daily News,2016-12-19 18:47:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('award', 'film')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812502116996681728,2752677905,New York City Today,2016-12-24 03:36:00,1.0,"('rush',)",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
