tweetid,userid,user_display_name,tweet_time,Crime,Crime_keywords,Traffic,Traffic_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Events,Events_keywords,Politics,Politics_keywords,Lifestyle,Lifestyle_keywords,Technology,Technology_keywords,Science,Science_keywords,Health,Health_keywords,City Hall types stories,City Hall types stories_keywords,Economy,Economy_keywords,Business,Business_keywords,Entertainment,Entertainment_keywords,Sports,Sports_keywords,2nd Amendment,2nd Amendment_keywords,Education,Education_keywords,Travel,Travel_keywords,Obituaries,Obituaries_keywords,Stock Exchange,Stock Exchange_keywords,Immigration,Immigration_keywords,Religion,Religion_keywords,Race,Race_keywords,Terrorism,Terrorism_keywords,Leisure,Leisure_keywords,Courthouse types stories,Courthouse types stories_keywords,Russian Sphere,Russian Sphere_keywords,State House types stories,State House types stories_keywords,Abortion,Abortion_keywords
719318545629257728,2587843805,KansasCityDailyNews,2016-04-11 00:18:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('master',)",,,,,,,,,,,,,,,,,,,,,,,,
720247330687987712,3074563039,St. Louis Online,2016-04-13 13:48:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('racial',)",,,,,,,,,,,,
721809572122333184,2495567768,San Francisco Daily,2016-04-17 21:16:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('drug',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721604049460531200,2611151319,Seattle Post,2016-04-17 07:39:00,,,0.0,(),0.0,(),,,1.0,"('series',)",,,,,,,,,,,,,,,,,1.0,"('series',)",1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719637794348371968,2928870434,Newspeak Daily,2016-04-11 21:26:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,3.0,"('cancer', 'health', 'patient')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721497518878515200,2494112058,San Jose Daily,2016-04-17 00:36:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,1.0,"('beach',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719969330394304512,2495567768,San Francisco Daily,2016-04-12 19:23:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('death',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720186879870513152,2587843805,KansasCityDailyNews,2016-04-13 09:48:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719968211710644224,2484642526,Warfare Worldwide,2016-04-12 19:19:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721366096767426560,2630842499,San Diego Daily,2016-04-16 15:54:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('jury', 'testimony')",,,,,,
719960360078344192,2495567768,San Francisco Daily,2016-04-12 18:48:00,0.0,(),1.0,"('collision',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720425000000000000,2587843805,KansasCityDailyNews,2016-04-14 01:35:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('rally',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720757761638662144,2928870434,Newspeak Daily,2016-04-14 23:36:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720820286233251840,2495567768,San Francisco Daily,2016-04-15 03:45:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('program',)",,,,,,,,,,,,,,,,,,,,,,,,
719737829803175936,2630842499,San Diego Daily,2016-04-12 04:04:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('delegate', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720667113912799232,3074563039,St. Louis Online,2016-04-14 17:36:00,,,0.0,(),0.0,(),0.0,(),1.0,"('contest',)",1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719526872179019776,2587843805,KansasCityDailyNews,2016-04-11 14:05:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719684644233355264,2928870434,Newspeak Daily,2016-04-12 00:32:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720008428412743680,2611151319,Seattle Post,2016-04-12 21:59:00,1.0,"('rape',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('statute',)",,,,,,
719909153079107584,2611151319,Seattle Post,2016-04-12 15:24:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720760000000000000,2611151319,Seattle Post,2016-04-14 23:47:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('pay',)",,,,,1.0,"('football',)",,,1.0,"('tuition',)",,,,,,,,,,,,,,,,,,,,,,,,
721553213086769152,2494112058,San Jose Daily,2016-04-17 04:17:00,,,,,,,1.0,"('wild',)",1.0,"('series',)",,,,,,,,,,,,,,,,,1.0,"('series',)",3.0,"('nhl', 'sport', 'star')",,,,,1.0,"('star',)",,,,,,,,,,,,,,,,,,,,,,
719708815583617024,2495567768,San Francisco Daily,2016-04-12 02:08:00,1.0,"('arrest',)",0.0,(),0.0,(),,,,,,,1.0,"('gym',)",,,,,2.0,"('gym', 'sexual')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719989121951793152,2591847731,Boston Today,2016-04-12 20:42:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('health',)",,,,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720342000000000000,2587843805,KansasCityDailyNews,2016-04-13 20:06:00,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('apple',)",,,,,,,,,1.0,"('apple',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721442059156987904,2587843805,KansasCityDailyNews,2016-04-16 20:56:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721027753579978752,2494112058,San Jose Daily,2016-04-15 17:29:00,,,2.0,"('traffic', 'train')",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,1.0,"('train',)",,,,,,,,,,,,,,,,,,,,,,
719975789404422144,2601235821,Pittsburgh Today,2016-04-12 19:49:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('school', 'student')",,,,,,,,,,,,,,,,,,,,,,,,
721326425643429888,2630842499,San Diego Daily,2016-04-16 13:16:00,,,0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,1.0,"('pope',)",,,,,,,,,,,,,,
719656142733844480,2601235821,Pittsburgh Today,2016-04-11 22:39:00,,,0.0,(),0.0,(),,,,,1.0,"('politics',)",,,,,,,1.0,"('abortion',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('abortion',)"
721136082062938112,2587843805,KansasCityDailyNews,2016-04-16 00:40:00,1.0,"('law',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('court',)",,,1.0,"('school',)",,,,,,,,,,,,,,,,,1.0,"('law',)",,,,,,
719968585473372160,2601235821,Pittsburgh Today,2016-04-12 19:21:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('coach', 'sport')",1.0,"('gun',)",,,,,,,,,,,,,,,,,,,,,,,,,,
721082000000000000,2928870434,Newspeak Daily,2016-04-15 21:06:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721421000000000000,2601235821,Pittsburgh Today,2016-04-16 19:33:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719672977600589824,3899481526,Syria Today,2016-04-11 23:46:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('syria',)",,,,
719339575965933568,2601235821,Pittsburgh Today,2016-04-11 01:41:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('hospital',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721758609693024256,2928870434,Newspeak Daily,2016-04-17 17:53:00,,,0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719960014949982208,2753211010,Phoenix Daily News,2016-04-12 18:46:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719567000000000000,3074563039,St. Louis Online,2016-04-11 16:45:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('close',)",,,1.0,"('university',)",,,,,,,,,,,,,,,,,,,,,,,,
720472838717710336,2587843805,KansasCityDailyNews,2016-04-14 04:44:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('energy',)",,,,,1.0,"('money',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719875351753543680,2495567768,San Francisco Daily,2016-04-12 13:10:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721124813268320256,2611151319,Seattle Post,2016-04-15 23:55:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720299881328353280,2928870434,Newspeak Daily,2016-04-13 17:17:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720397930570469376,2601235821,Pittsburgh Today,2016-04-13 23:47:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719741301256691712,2587843805,KansasCityDailyNews,2016-04-12 04:17:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719334327209701376,2611151319,Seattle Post,2016-04-11 01:20:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719543357144309760,2587843805,KansasCityDailyNews,2016-04-11 15:11:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('sale',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720987413045125120,2753211010,Phoenix Daily News,2016-04-15 14:49:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720605100083818496,2495567768,San Francisco Daily,2016-04-14 13:30:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719988000000000000,2753211010,Phoenix Daily News,2016-04-12 20:37:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721298000000000000,2601235821,Pittsburgh Today,2016-04-16 11:23:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721465642935656448,2753211010,Phoenix Daily News,2016-04-16 22:29:00,,,0.0,(),0.0,(),,,1.0,"('olympics',)",,,1.0,"('swim',)",,,,,,,,,,,,,,,2.0,"('olympics', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720356316577865728,2484642526,Warfare Worldwide,2016-04-13 21:01:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720128564264312832,2587843805,KansasCityDailyNews,2016-04-13 05:56:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('doctor',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720975692976885760,2611151319,Seattle Post,2016-04-15 14:02:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('entertainment',)",,,,,,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720991897985146880,3899481526,Syria Today,2016-04-15 15:07:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('money',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('russia', 'syria')",,,,
721464639565856768,2601235821,Pittsburgh Today,2016-04-16 22:25:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('entertainment',)",,,,,,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720669715274698752,2591847731,Boston Today,2016-04-14 17:47:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('sale',)",,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719705000000000000,2601235821,Pittsburgh Today,2016-04-12 01:54:00,,,1.0,"('race',)",0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('process',)",,,,,,
720306000000000000,2753211010,Phoenix Daily News,2016-04-13 17:41:00,,,0.0,(),0.0,(),0.0,(),,,2.0,"('congress', 'politics')",,,,,,,,,1.0,"('budget',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719609000000000000,2753211010,Phoenix Daily News,2016-04-11 19:33:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,2.0,"('cdc', 'virus')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720851116083154944,2753211010,Phoenix Daily News,2016-04-15 05:47:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719640000000000000,2611151319,Seattle Post,2016-04-11 21:34:00,0.0,(),0.0,(),1.0,"('weather',)",1.0,"('weather',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720330160906436608,2753211010,Phoenix Daily News,2016-04-13 19:17:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719616888796422144,3074563039,St. Louis Online,2016-04-11 20:03:00,,,0.0,(),0.0,(),,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,2.0,"('court', 'forward')",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('legislature',)",,
720236328391024640,2611151319,Seattle Post,2016-04-13 13:04:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('veto',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720774000000000000,3074013672,Oakland Online,2016-04-15 00:40:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720660106505904128,2494112058,San Jose Daily,2016-04-14 17:08:00,,,0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,1.0,"('manager',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719383850866987008,2494112058,San Jose Daily,2016-04-11 04:37:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721115697393197056,2591847731,Boston Today,2016-04-15 23:19:00,,,0.0,(),,,,,,,,,,,,,,,1.0,"('cancer',)",,,1.0,"('money',)",,,,,2.0,"('coach', 'sport')",,,1.0,"('learn',)",,,,,,,,,,,,,,,,,,,,,,,,
720267659699302400,2591847731,Boston Today,2016-04-13 15:09:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('nba', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720031979966636032,2611151319,Seattle Post,2016-04-12 23:32:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('shortstop', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721493406376038400,2753211010,Phoenix Daily News,2016-04-17 00:20:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720406986274111488,2611151319,Seattle Post,2016-04-14 00:23:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,1.0,"('court',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719868801068568576,2495567768,San Francisco Daily,2016-04-12 12:44:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720658673266270208,3899481526,Syria Today,2016-04-14 17:03:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('militant',)",,,,,,,,,,
721703637265678336,2611151319,Seattle Post,2016-04-17 14:15:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719517497456635904,2587843805,KansasCityDailyNews,2016-04-11 13:28:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('bomb',)",,,,,,,,,,
721483032528445440,3074563039,St. Louis Online,2016-04-16 23:38:00,,,0.0,(),,,,,,,,,,,,,,,,,1.0,"('report',)",2.0,"('business', 'money')",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720764167217491968,2753211010,Phoenix Daily News,2016-04-15 00:02:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('style',)",,,,,,,,,,,,,1.0,"('celebrity',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719642298133286912,2494112058,San Jose Daily,2016-04-11 21:44:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'voter')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719816495505641472,3074563039,St. Louis Online,2016-04-12 09:16:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720062352649945088,2591847731,Boston Today,2016-04-13 01:33:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720120140319363072,2601235821,Pittsburgh Today,2016-04-13 05:23:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719926670791081984,2601235821,Pittsburgh Today,2016-04-12 16:34:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720347223658090496,3074563039,St. Louis Online,2016-04-13 20:25:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('football', 'stadium')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719851109683101696,3074563039,St. Louis Online,2016-04-12 11:34:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('football', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721512626354651136,2494112058,San Jose Daily,2016-04-17 01:36:00,0.0,(),1.0,"('hold',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720727457091813376,2591847731,Boston Today,2016-04-14 21:36:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'voter')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719956645959217152,3899481526,Syria Today,2016-04-12 18:33:00,0.0,(),0.0,(),1.0,"('rain',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719762224831533056,2753211010,Phoenix Daily News,2016-04-12 05:41:00,1.0,"('accuse',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719636000000000000,2495567768,San Francisco Daily,2016-04-11 21:18:00,2.0,"('accuse', 'police')",0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('body',)",,,,,,,,,,,,,2.0,"('school', 'student')",,,,,,,,,,,,,,,,,,,,,,,,
719707696421740544,2611151319,Seattle Post,2016-04-12 02:04:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('vaccine',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719740419215470592,2494112058,San Jose Daily,2016-04-12 04:14:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721849485081481216,2601235821,Pittsburgh Today,2016-04-17 23:55:00,0.0,(),1.0,"('vehicle',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721159110394138624,2601235821,Pittsburgh Today,2016-04-16 02:11:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720750160267972608,3074013672,Oakland Online,2016-04-14 23:06:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",2.0,"('business', 'sale')",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720813926619873280,2591847731,Boston Today,2016-04-15 03:20:00,,,0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('comcast',)",1.0,"('comcast',)",1.0,"('court',)",,,,,,,,,,,,,,,,,,,,,1.0,"('lawsuit',)",,,,,,
720623711439556608,2601235821,Pittsburgh Today,2016-04-14 14:44:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('trump',)",,,,,,,,,1.0,"('question',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720726464581111808,2494112058,San Jose Daily,2016-04-14 21:32:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721639560673902592,2484642526,Warfare Worldwide,2016-04-17 10:00:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('test',)",,,,,,,,,,,,,,,,,,,1.0,"('russian',)",,,,
719835351007645696,3899481526,Syria Today,2016-04-12 10:31:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721700899756711936,2495567768,San Francisco Daily,2016-04-17 14:04:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('major',)",,,,,,,,,,,,,,,,,,,,,,,,
719913819590426624,2495567768,San Francisco Daily,2016-04-12 15:43:00,0.0,(),1.0,"('traffic',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('oakland',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720651075418591232,2928870434,Newspeak Daily,2016-04-14 16:33:00,,,1.0,"('faa',)",0.0,(),0.0,(),,,2.0,"('politics', 'vote')",,,,,,,,,,,,,,,,,,,,,,,1.0,"('airport',)",,,,,,,,,,,,,,,,,,,,,,
721544065213280256,2495567768,San Francisco Daily,2016-04-17 03:41:00,0.0,(),0.0,(),0.0,(),1.0,"('wild',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720862276631146496,2495567768,San Francisco Daily,2016-04-15 06:32:00,1.0,"('homicide',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719645033666772992,3074013672,Oakland Online,2016-04-11 21:55:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721680249017274368,3899481526,Syria Today,2016-04-17 12:42:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('syria',)",,,,
720434850159669248,2495567768,San Francisco Daily,2016-04-14 02:13:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719461803315441664,2601235821,Pittsburgh Today,2016-04-11 09:47:00,1.0,"('law',)",0.0,(),,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,1.0,"('law',)",,,,,,
721003632666107904,2601235821,Pittsburgh Today,2016-04-15 15:53:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720025607728291840,2928870434,Newspeak Daily,2016-04-12 23:07:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
